"w-full src","text-lg","text-lg href","pt-2","text-black","w-full","contactItem","contactItem href","w-full 2","contactItem 2","contactItem href 2","text-white 2","text-white href","hover:bg-gray-400 href","text-base"
"https://www.brabys.com/images/logo-placeholder.webp","TRIPPLE HYDRO ENERGY","https://www.brabys.com/za/western-cape/george/george-central/renewable-energy/tripple-hydro-energy","George Central, George, Western Cape","Renewable Energy","VOIP:","087 630 1083","tel:0876301083","Email:","accounts@tripplegroup.co.za","mailto:accounts@tripplegroup.co.za","Visit
                                        Website","http://www.tripplehydroenergy.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TRUST SOLAR","https://www.brabys.com/za/western-cape/cape-town/ysterplaat/solar-energy-equipment/trust-solar","Ysterplaat, Cape Town, Western Cape","Solar Energy Equipment","Phone:","021 023 2093","tel:0210232093","Email:","admin@trustsolar.co.za","mailto:admin@trustsolar.co.za","Visit
                                        Website","http://www.trustsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","TULBAGH LEOPARD (PTY) LTD","https://www.brabys.com/za/western-cape/tulbagh/solar-energy/tulbagh-leopard-pty-ltd","Tulbagh, Western Cape","Solar Energy","Cell:","076 083 3192","tel:0760833192","","","","More
                                        Information","https://www.brabys.com/za/western-cape/tulbagh/solar-energy/tulbagh-leopard-pty-ltd","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","ULTRASOLAR TRADING (PTY) LTD","https://www.brabys.com/za/gauteng/alberton/brackendowns/solar-energy-equipment/ultrasolar-trading-pty-ltd","Brackendowns, Alberton, Gauteng","Solar Energy Equipment","Phone:","011 868 1287","tel:0118681287","Email:","ultrasolar@absamail.co.za","mailto:ultrasolar@absamail.co.za","Visit
                                        Website","http://www.ultrasolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","UNLIMITED SOLAR","https://www.brabys.com/za/gauteng/sandton/woodmead-east/energy-efficiency/unlimited-solar","Woodmead East, Sandton, Gauteng","Energy Efficiency","Phone:","011 656 4530","tel:0116564530","Email:","craig@unlimitedsolar.co.za","mailto:craig@unlimitedsolar.co.za","Visit
                                        Website","http://www.unlimitedsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","UTAS RENEWABLE ENERGY","https://www.brabys.com/za/gauteng/pretoria/derdepoort/solar-energy-equipment/utas-renewable-energy","Derdepoort, Pretoria, Gauteng","Solar Energy Equipment","Cell:","064 165 7616","tel:0641657616","Email:","utasrenewable@gmail.com","mailto:utasrenewable@gmail.com","More
                                        Information","https://www.brabys.com/za/gauteng/pretoria/derdepoort/solar-energy-equipment/utas-renewable-energy","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","V H SOLAR","https://www.brabys.com/za/northern-cape/hartswater-nc/hartswater/solar-energy-equipment/v-h-solar","Hartswater, Hartswater (N/C), Northern Cape","Solar Energy Equipment","Cell:","082 347 8664","tel:0823478664","Email:","aj.vhsolar@gmail.com","mailto:aj.vhsolar@gmail.com","More
                                        Information","https://www.brabys.com/za/northern-cape/hartswater-nc/hartswater/solar-energy-equipment/v-h-solar","https://www.brabys.com/za/solar-installers-supplies?page=25#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","VALSA TRADING (PTY) LTD","https://www.brabys.com/za/western-cape/milnerton/montague-gdns-ind/solar-energy/valsa-trading-pty-ltd","Montague Gdns Ind, Milnerton, Western Cape","","Cell:","067 982 1422","tel:0679821422","","","","More
                                        Information","https://www.brabys.com/za/western-cape/milnerton/montague-gdns-ind/solar-energy/valsa-trading-pty-ltd","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","VERSOFY SOLAR","https://www.brabys.com/za/gauteng/randburg/ferndale/solar-energy/versofy-solar","Ferndale, Randburg, Gauteng","Solar","Phone:","011 541 2441","tel:0115412441","Email:","sales@versofy.com","mailto:sales@versofy.com","Visit
                                        Website","http://www.versofy.com/","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","VH SOLAR","https://www.brabys.com/za/northern-cape/hartswater-nc/hartswater/solar-energy/vh-solar","Hartswater, Hartswater (N/C), Northern Cape","Solar Energy","Cell:","082 347 8664","tel:0823478664","Email:","aj@vhsolar.biz","mailto:aj@vhsolar.biz","More
                                        Information","https://www.brabys.com/za/northern-cape/hartswater-nc/hartswater/solar-energy/vh-solar","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","WEVOLTE ENGINEERING","https://www.brabys.com/za/western-cape/milnerton/montague-gdns-ind/solar-energy-equipment/wevolte-engineering","Montague Gdns Ind, Milnerton, Western Cape","Solar Energy Equipment","Cell:","082 674 9897","tel:0826749897","Email:","info@wevolteengineering.com","mailto:info@wevolteengineering.com","Visit
                                        Website","http://www.wevolteengineering.com/","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","WILLI'S ENERGY SAVERS","https://www.brabys.com/za/free-state/ladybrand/solar-water-heating/willis-energy-savers","Ladybrand, Free State","Solar Water Heating","Phone:","051 924 3038","tel:0519243038","","","","More
                                        Information","https://www.brabys.com/za/free-state/ladybrand/solar-water-heating/willis-energy-savers","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","WIND & SOLAR (PTY) LTD","https://www.brabys.com/za/western-cape/cape-town/thornton/solar-energy-equipment/wind-solar-pty-ltd","Thornton, Cape Town, Western Cape","Solar Energy Equipment","VOIP:","087 057 7255","tel:0870577255","","","","Visit
                                        Website","http://www.windandsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","WIND STROM SA","https://www.brabys.com/za/western-cape/swellendam/solar-systems/wind-strom-sa","Swellendam, Western Cape","Solar Systems","Phone:","028 514 1059","tel:0285141059","Email:","office.windstromsa@gmail.com","mailto:office.windstromsa@gmail.com","More
                                        Information","https://www.brabys.com/za/western-cape/swellendam/solar-systems/wind-strom-sa","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","WOODSPLANET SOLAR","https://www.brabys.com/za/gauteng/roodepoort/solar-energy/woodsplanet-solar","Roodepoort, Gauteng","Solar Energy","Cell:","083 210 7233","tel:0832107233","Email:","woodsplanet@gmail.com","mailto:woodsplanet@gmail.com","Visit
                                        Website","http://www.woodsplanet.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","WORLD OF SUN & WIND POWER CAPE TOWN","https://www.brabys.com/za/western-cape/cape-town/maitland/solar-energy/world-of-sun-wind-power-cape-town","Maitland, Cape Town, Western Cape","Solar Energy","Cell:","065 147 6680","tel:0651476680","Email:","sunpowercapetown1@gmail.com","mailto:sunpowercapetown1@gmail.com","More
                                        Information","https://www.brabys.com/za/western-cape/cape-town/maitland/solar-energy/world-of-sun-wind-power-cape-town","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","X SOLAR","https://www.brabys.com/za/kwazulu-natal/queensburgh/solar-energy/x-solar","Queensburgh, Kwazulu-Natal","Solar Energy","Phone:","031 463 1560","tel:0314631560","Email:","info@xsolar.co.za","mailto:info@xsolar.co.za","Visit
                                        Website","http://www.xsolar.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=26#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","YAHWEH ENERGY SOLUTIONS","https://www.brabys.com/za/gauteng/fochville/solar-water-heating-solutions-services/yahweh-energy-solutions","Fochville, Gauteng","Solar Water Heating Solutions & Services","Phone:","018 771 2446","tel:0187712446","Cell:","083 292 4299","tel:0832924299","More
                                        Information","https://www.brabys.com/za/gauteng/fochville/solar-water-heating-solutions-services/yahweh-energy-solutions","https://www.brabys.com/za/solar-installers-supplies?page=27#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","YIKONI SOLAR","https://www.brabys.com/za/gauteng/centurion/eldoraigne/solar-water-heating-equipment/yikoni-solar","Eldoraigne, Centurion, Gauteng","Solar Water Heating Equipment","Cell:","072 053 5492","tel:0720535492","Share Call Fax:","086 630 1440","tel:0866301440","More
                                        Information","https://www.brabys.com/za/gauteng/centurion/eldoraigne/solar-water-heating-equipment/yikoni-solar","https://www.brabys.com/za/solar-installers-supplies?page=27#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","YIT GO GREEN","https://www.brabys.com/za/gauteng/sandton/linbro-business-park/solar-energy-equipment/yit-go-green","Linbro Business Park, Sandton, Gauteng","Solar Energy Equipment","Phone:","011 454 8008","tel:0114548008","","","","Visit
                                        Website","http://www.yitgogreen.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=27#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","Z R W MECHANIKA","https://www.brabys.com/za/gauteng/boksburg/witfield/solar-energy-equipment/z-r-w-mechanika","Witfield, Boksburg, Gauteng","Solar Energy Equipment","Phone:","011 823 1853","tel:0118231853","Cell:","082 415 8548","tel:0824158548","Visit
                                        Website","http://www.zrwmechanika.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=27#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","ZETTA JOULE ENERGY STORAGE (PTY) LTD","https://www.brabys.com/za/western-cape/cape-town/muizenberg/solar-energy-equipment/zetta-joule-energy-storage-pty-ltd","Muizenberg, Cape Town, Western Cape","Solar Energy Equipment","Cell:","083 640 1505","tel:0836401505","Email:","info@1zettajoule.com","mailto:info@1zettajoule.com","Visit
                                        Website","http://www.1zettajoule.com/","https://www.brabys.com/za/solar-installers-supplies?page=27#","Update Your Business Info"
"https://www.brabys.com/images/logo-placeholder.webp","ZULTECK WAREHOUSE","https://www.brabys.com/za/gauteng/centurion/renewable-energy/zulteck-warehouse","Centurion, Gauteng","Renewable Energy","Phone:","012 653 8250","tel:0126538250","Email:","sales@zulteck.co.za","mailto:sales@zulteck.co.za","Visit
                                        Website","http://www.zulteck.co.za/","https://www.brabys.com/za/solar-installers-supplies?page=27#","Update Your Business Info"
